省份,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总磷,总氮,叶绿素α,藻密度,站点情况
北京市,海河流域,沿河城,06-13 08:00,Ⅳ,22.7798,8.26556,7.42442,1526.403,7.33232,6.435,0.1,0.02749,1.10983,--,--,正常
北京市,海河流域,古北口,06-13 08:00,--,23.89356,7.23072,7.31009,639.3322,3.82662,1.9875,0.27,--,2.9471,--,--,维护
天津市,海河流域,三岔口,06-13 08:00,Ⅲ,26.6584,7.6727,6.58,456.83,25.232,3.89,0.49,0.1592,0.8553,--,--,正常
天津市,海河流域,果河桥,06-13 08:00,Ⅱ,26.6,8.392,9.613,570.909,5.44,2.1438,0.1,0.0243,3.1268,--,--,正常
河北省,海河流域,岗南水库,06-13 08:00,Ⅱ,25.82922,8.42822,10.1612,553.5959,2.80107,2.11991,0.1,0.00802,2.15491,--,--,正常
河北省,海河流域,八号桥,--,--,--,--,--,--,--,--,--,--,--,--,--,停站
山西省,黄河流域,河津大桥,06-13 08:00,Ⅳ,26.41416,7.66989,6.36537,1358.487,364.0742,7.325,0.12,--,--,--,--,正常
山西省,黄河流域,万家寨水库,06-13 08:00,--,22.15357,--,7.74619,892.3585,10.82377,3.54,0.3,0.0355,1.5125,--,--,维护
内蒙古自治区,黄河流域,画匠营子,06-13 08:00,Ⅱ,17.84924,7.62273,7.48075,951.5555,898.6138,3.87427,0.04173,--,--,--,--,正常
内蒙古自治区,黄河流域,海勃湾,06-13 08:05,--,21.76921,7.82356,6.53169,801.6617,40.11244,--,0.15,--,--,--,--,维护
内蒙古自治区,松花江流域,黑山头,--,--,--,--,--,--,--,--,--,--,--,--,--,停站
辽宁省,辽河流域,大伙房水库,06-13 08:00,--,19.29511,6.50501,8.94439,351.8832,40.61233,0.22,0.03,--,--,0.00081,--,维护
辽宁省,辽河流域,江桥,06-13 08:00,Ⅱ,12.2,6.74,9.2975,147,5.1,2.77,0.03832,0.04051,2.68978,--,--,正常
辽宁省,辽河流域,辽河公园,--,--,--,--,--,--,--,--,--,--,--,--,--,维护
辽宁省,辽河流域,汤河水库,06-13 08:00,Ⅳ,15.91231,7.75,4.69875,480.373,10.99031,1.11,0.05089,0.00394,1.92391,--,--,正常
辽宁省,辽河流域,盘锦兴安(兴安),06-13 04:00,劣Ⅴ,23.48649,7.23628,5.88341,4117.124,26.55713,3.25476,2.61,0.07047,0.7703,--,--,正常
辽宁省,辽河流域,珠尔山,06-13 08:00,Ⅱ,22.39658,7.58562,6.78485,410.9589,54.60733,3.54249,0.19,0.0876,1.67121,--,--,正常
吉林省,松花江流域,松花江村,06-13 08:04,Ⅳ,17.65205,6.47892,4.81479,284.7143,32.9808,3.37867,0.48,0.16739,3.71512,--,--,正常
吉林省,松花江流域,白沙滩,06-13 08:00,--,19.68531,6.55601,7.89583,198.5113,139.9744,4.03,--,0.09976,2.25463,--,--,维护
吉林省,松花江流域,圈河,06-13 08:00,Ⅲ,23.6,8.33,5.00064,233,--,5.53,0.076,0.10318,2.11538,--,--,维护
黑龙江省,松花江流域,肇源,--,--,--,--,--,--,--,--,--,--,--,--,--,停站
黑龙江省,松花江流域,乌苏镇,--,--,--,--,--,--,--,--,--,--,--,--,--,停站
黑龙江省,松花江流域,同江,06-13 08:00,Ⅳ,18.76284,7.25001,9.87502,210.9378,78.00211,6.30045,0.12016,0.1416,1.97639,--,--,正常
黑龙江省,松花江流域,黑河下(黑河),--,--,--,--,--,--,--,--,--,--,--,--,--,停站
上海市,长江流域,急水港桥,06-13 08:00,Ⅴ,28,7.08,2.78,736,222.5,5.5625,0.13266,0.07568,3.59377,0.00835,7652745,正常
江苏省,长江流域,林山,06-13 08:00,Ⅳ,26.7795,7.9004,6.43023,275.008,62.0937,6.14,0.099,--,--,--,--,正常
江苏省,太湖流域,沙渚,06-13 04:00,Ⅳ,26.95275,7.973436,6.825309,487.743,21.80839,6.46,0.4,0.0536,1.268,--,--,正常
江苏省,淮河流域,小红圈,06-13 08:00,Ⅱ,23.9,7.37,7.91,651.5,2.27,3.96,0.12,--,--,--,--,正常
江苏省,淮河流域,李集桥,--,--,--,--,--,--,--,--,--,--,--,--,--,停站
江苏省,淮河流域,艾山西大桥,06-13 08:00,Ⅴ,25.0432,7.9076,6.38993,611.118,15.0719,12.36,0.95,0.04302,0.63445,--,--,正常
江苏省,太湖流域,兰山嘴(老),06-13 08:00,Ⅲ,29.18767,7.16107,5.69036,391.021,30.68263,2.89,0.2,0.08849,2.88491,--,--,正常
江苏省,太湖流域,西山,--,--,--,--,--,--,--,--,--,--,--,--,--,维护
江苏省,淮河流域,大兴桥,06-13 08:00,Ⅲ,25.5,7.79,6.24,1445.7,119.33,4.77,0.106,--,--,--,--,正常
江苏省,淮河流域,淮河大桥,06-13 08:00,--,26.84146,8.03101,6.63627,587.0983,57.25476,3.83,0.22,--,--,--,--,维护
江苏省,长江流域,三江营,--,--,--,--,--,--,--,--,--,--,--,--,--,停站
江苏省,淮河流域,大屈,06-13 08:00,Ⅲ,24.4,7.7,6.1,804.7,91.67,4.97,0.18,0.03,0.918,--,--,正常
浙江省,浙闽片河流,街口(鸠坑口),--,--,--,--,--,--,--,--,--,--,--,--,--,停站
浙江省,太湖流域,斜路港,06-13 08:00,Ⅴ,28.9,7.21,2.88,570,192.8,5.97,0.03591,0.06943,2.46586,--,--,正常
浙江省,太湖流域,王江泾,--,--,--,--,--,--,--,--,--,--,--,--,--,停站
浙江省,太湖流域,新港口(新塘港),06-13 08:00,Ⅱ,26.4249,6.9013,7.27634,222.28,91.39159,2.73624,0.13596,0.09779,5.50088,--,--,正常
安徽省,巢湖流域,湖滨(老),06-13 08:00,Ⅳ,28.584,6.53694,4.50012,421.285,205.6194,7.6,0.3,0.0753,1.316,0.02619,--,正常
安徽省,巢湖流域,裕溪口(老),06-13 08:10,Ⅴ,26.55006,8.32743,7.7711,--,0.36194,3.67,0.19,0.1774,3.06,--,--,维护
安徽省,淮河流域,蚌埠闸上(蚌埠闸),--,--,--,--,--,--,--,--,--,--,--,--,--,停站
安徽省,淮河流域,石头埠(老),06-13 08:01,Ⅱ,26.04979,7.28408,6.15223,725.4297,38.12551,4,0.16,--,--,--,--,正常
安徽省,淮河流域,小王桥,06-13 08:00,Ⅳ,26.38,8.25,4.68,2517.03,46.16,5.438,0.161,0.128,--,--,--,维护
安徽省,长江流域,皖河口,--,--,--,--,--,--,--,--,--,--,--,--,--,停站
安徽省,淮河流域,小柳巷,06-13 08:00,Ⅱ,26.9,7.65,7.3,741.2,57.17,2.34,0.06,0.062,1.874,--,--,正常
安徽省,淮河流域,张大桥,06-13 08:00,Ⅲ,26.4,8.49,8.29,2588.7,28.79,3.86,0.03,0.13,1.229,--,--,正常
安徽省,淮河流域,王家坝,06-13 08:00,Ⅳ,27.66999,7.54714,3.84315,1045.681,25.70236,4.92,0.849,0.26531,1.83303,--,--,正常
安徽省,淮河流域,界首七渡口(七渡口),06-13 08:00,Ⅳ,19.81998,7.91165,4.94548,865.2229,7.11068,5.26,0.42,0.07717,3.173,--,--,正常
安徽省,淮河流域,许庄(徐庄),06-13 08:00,Ⅲ,24.5,7.4,7.23,953.8,118.57,5.31,0.03,0.159,1.759,--,--,正常
安徽省,淮河流域,杨庄,06-13 08:02,劣Ⅴ,23.64,7.18,2.72,453.2,191.03,7.33,3.223,--,--,--,--,正常
